time,latitude,longitude,year,month,day,station,salmon_smolt_count_per_day,date,week,dailyCountCum,dailyPercentageCum
2009-05-06T00:00:00Z,-9.578038,53.922202,2009,5,6,Newport,198,2009-05-06,18,5520,69.17293233082707
2009-05-07T00:00:00Z,-9.578038,53.922202,2009,5,7,Newport,364,2009-05-07,19,5884,73.734335839599
2009-05-08T00:00:00Z,-9.578038,53.922202,2009,5,8,Newport,469,2009-05-08,19,6353,79.61152882205513
2009-05-09T00:00:00Z,-9.578038,53.922202,2009,5,9,Newport,259,2009-05-09,19,6612,82.85714285714286
2009-05-10T00:00:00Z,-9.578038,53.922202,2009,5,10,Newport,248,2009-05-10,19,6860,85.96491228070175
2009-05-11T00:00:00Z,-9.578038,53.922202,2009,5,11,Newport,347,2009-05-11,19,7207,90.31328320802004
2009-05-12T00:00:00Z,-9.578038,53.922202,2009,5,12,Newport,198,2009-05-12,19,7405,92.79448621553885
2009-05-13T00:00:00Z,-9.578038,53.922202,2009,5,13,Newport,80,2009-05-13,19,7485,93.796992481203
2009-05-14T00:00:00Z,-9.578038,53.922202,2009,5,14,Newport,20,2009-05-14,20,7505,94.04761904761905
2009-05-15T00:00:00Z,-9.578038,53.922202,2009,5,15,Newport,41,2009-05-15,20,7546,94.56140350877193
2009-05-16T00:00:00Z,-9.578038,53.922202,2009,5,16,Newport,62,2009-05-16,20,7608,95.33834586466166
2009-05-17T00:00:00Z,-9.578038,53.922202,2009,5,17,Newport,14,2009-05-17,20,7622,95.51378446115288
2009-05-18T00:00:00Z,-9.578038,53.922202,2009,5,18,Newport,100,2009-05-18,20,7722,96.76691729323308
2009-05-19T00:00:00Z,-9.578038,53.922202,2009,5,19,Newport,33,2009-05-19,20,7755,97.18045112781954
2009-05-20T00:00:00Z,-9.578038,53.922202,2009,5,20,Newport,86,2009-05-20,20,7841,98.25814536340852
2009-05-21T00:00:00Z,-9.578038,53.922202,2009,5,21,Newport,35,2009-05-21,21,7876,98.6967418546366
2009-05-22T00:00:00Z,-9.578038,53.922202,2009,5,22,Newport,9,2009-05-22,21,7885,98.80952380952381
2009-05-23T00:00:00Z,-9.578038,53.922202,2009,5,23,Newport,3,2009-05-23,21,7888,98.84711779448622
2009-05-24T00:00:00Z,-9.578038,53.922202,2009,5,24,Newport,5,2009-05-24,21,7893,98.90977443609023
2009-05-25T00:00:00Z,-9.578038,53.922202,2009,5,25,Newport,18,2009-05-25,21,7911,99.13533834586467
2009-05-26T00:00:00Z,-9.578038,53.922202,2009,5,26,Newport,5,2009-05-26,21,7916,99.19799498746868
2009-05-27T00:00:00Z,-9.578038,53.922202,2009,5,27,Newport,5,2009-05-27,21,7921,99.26065162907268
2009-05-28T00:00:00Z,-9.578038,53.922202,2009,5,28,Newport,4,2009-05-28,22,7925,99.3107769423559
2009-05-29T00:00:00Z,-9.578038,53.922202,2009,5,29,Newport,5,2009-05-29,22,7930,99.37343358395991
2009-05-31T00:00:00Z,-9.578038,53.922202,2009,5,31,Newport,13,2009-05-31,22,7943,99.53634085213032
2009-06-02T00:00:00Z,-9.578038,53.922202,2009,6,2,Newport,17,2009-06-02,22,7960,99.74937343358395
2009-06-03T00:00:00Z,-9.578038,53.922202,2009,6,3,Newport,5,2009-06-03,22,7965,99.81203007518798
2009-06-04T00:00:00Z,-9.578038,53.922202,2009,6,4,Newport,3,2009-06-04,23,7968,99.84962406015038
2009-06-18T00:00:00Z,-9.578038,53.922202,2009,6,18,Newport,1,2009-06-18,25,7969,99.86215538847118
2009-06-20T00:00:00Z,-9.578038,53.922202,2009,6,20,Newport,1,2009-06-20,25,7970,99.87468671679198
2009-06-26T00:00:00Z,-9.578038,53.922202,2009,6,26,Newport,1,2009-06-26,26,7971,99.88721804511277
2009-07-03T00:00:00Z,-9.578038,53.922202,2009,7,3,Newport,1,2009-07-03,27,7972,99.8997493734336
2009-07-06T00:00:00Z,-9.578038,53.922202,2009,7,6,Newport,4,2009-07-06,27,7976,99.94987468671678
2009-07-08T00:00:00Z,-9.578038,53.922202,2009,7,8,Newport,1,2009-07-08,27,7977,99.9624060150376
2009-07-09T00:00:00Z,-9.578038,53.922202,2009,7,9,Newport,1,2009-07-09,28,7978,99.97493734335839
2009-07-14T00:00:00Z,-9.578038,53.922202,2009,7,14,Newport,1,2009-07-14,28,7979,99.98746867167921
2009-08-15T00:00:00Z,-9.578038,53.922202,2009,8,15,Newport,1,2009-08-15,33,7980,100
2010-04-12T00:00:00Z,-9.578038,53.922202,2010,4,12,Newport,3,2010-04-12,15,3,0.04211708549768356
2010-04-16T00:00:00Z,-9.578038,53.922202,2010,4,16,Newport,2,2010-04-16,16,5,0.07019514249613927
2010-04-17T00:00:00Z,-9.578038,53.922202,2010,4,17,Newport,3,2010-04-17,16,8,0.11231222799382283
2010-04-18T00:00:00Z,-9.578038,53.922202,2010,4,18,Newport,2,2010-04-18,16,10,0.14039028499227854
2010-04-19T00:00:00Z,-9.578038,53.922202,2010,4,19,Newport,7,2010-04-19,16,17,0.23866348448687352
2010-04-20T00:00:00Z,-9.578038,53.922202,2010,4,20,Newport,2,2010-04-20,16,19,0.2667415414853292
2010-04-22T00:00:00Z,-9.578038,53.922202,2010,4,22,Newport,2,2010-04-22,16,21,0.2948195984837849
2010-04-23T00:00:00Z,-9.578038,53.922202,2010,4,23,Newport,4,2010-04-23,17,25,0.35097571248069637
2010-04-25T00:00:00Z,-9.578038,53.922202,2010,4,25,Newport,2,2010-04-25,17,27,0.37905376947915204
2010-04-26T00:00:00Z,-9.578038,53.922202,2010,4,26,Newport,13,2010-04-26,17,40,0.5615611399691142
2010-04-27T00:00:00Z,-9.578038,53.922202,2010,4,27,Newport,4,2010-04-27,17,44,0.6177172539660256
2010-04-28T00:00:00Z,-9.578038,53.922202,2010,4,28,Newport,9,2010-04-28,17,53,0.7440685104590762
2010-04-29T00:00:00Z,-9.578038,53.922202,2010,4,29,Newport,85,2010-04-29,17,138,1.937385932893444
2010-04-30T00:00:00Z,-9.578038,53.922202,2010,4,30,Newport,135,2010-04-30,18,273,3.832654780289204
2010-05-01T00:00:00Z,-9.578038,53.922202,2010,5,1,Newport,62,2010-05-01,18,335,4.7030745472413304
2010-05-02T00:00:00Z,-9.578038,53.922202,2010,5,2,Newport,57,2010-05-02,18,392,5.503299171697319
2010-05-03T00:00:00Z,-9.578038,53.922202,2010,5,3,Newport,35,2010-05-03,18,427,5.994665169170293
2010-05-04T00:00:00Z,-9.578038,53.922202,2010,5,4,Newport,22,2010-05-04,18,449,6.303523796153305
2010-05-05T00:00:00Z,-9.578038,53.922202,2010,5,5,Newport,14,2010-05-05,18,463,6.500070195142496
2010-05-06T00:00:00Z,-9.578038,53.922202,2010,5,6,Newport,11,2010-05-06,18,474,6.654499508634003
2010-05-07T00:00:00Z,-9.578038,53.922202,2010,5,7,Newport,8,2010-05-07,19,482,6.766811736627826
2010-05-08T00:00:00Z,-9.578038,53.922202,2010,5,8,Newport,8,2010-05-08,19,490,6.879123964621649
2010-05-09T00:00:00Z,-9.578038,53.922202,2010,5,9,Newport,22,2010-05-09,19,512,7.187982591604661
2010-05-10T00:00:00Z,-9.578038,53.922202,2010,5,10,Newport,12,2010-05-10,19,524,7.3564509335953945
2010-05-11T00:00:00Z,-9.578038,53.922202,2010,5,11,Newport,7,2010-05-11,19,531,7.45472413308999
2010-05-12T00:00:00Z,-9.578038,53.922202,2010,5,12,Newport,3,2010-05-12,19,534,7.496841218587674
2010-05-13T00:00:00Z,-9.578038,53.922202,2010,5,13,Newport,79,2010-05-13,19,613,8.605924470026673
2010-05-14T00:00:00Z,-9.578038,53.922202,2010,5,14,Newport,10,2010-05-14,20,623,8.746314755018952
2010-05-15T00:00:00Z,-9.578038,53.922202,2010,5,15,Newport,49,2010-05-15,20,672,9.434227151481117
2010-05-16T00:00:00Z,-9.578038,53.922202,2010,5,16,Newport,90,2010-05-16,20,762,10.697739716411624
2010-05-17T00:00:00Z,-9.578038,53.922202,2010,5,17,Newport,77,2010-05-17,20,839,11.77874491085217
2010-05-18T00:00:00Z,-9.578038,53.922202,2010,5,18,Newport,24,2010-05-18,20,863,12.115681594833637
2010-05-19T00:00:00Z,-9.578038,53.922202,2010,5,19,Newport,1943,2010-05-19,20,2806,39.393513968833354
2010-05-20T00:00:00Z,-9.578038,53.922202,2010,5,20,Newport,2513,2010-05-20,20,5319,74.67359258739296
2010-05-21T00:00:00Z,-9.578038,53.922202,2010,5,21,Newport,491,2010-05-21,21,5810,81.56675558051383
2010-05-22T00:00:00Z,-9.578038,53.922202,2010,5,22,Newport,848,2010-05-22,21,6658,93.47185174785905
2010-05-23T00:00:00Z,-9.578038,53.922202,2010,5,23,Newport,96,2010-05-23,21,6754,94.81959848378492
2010-05-24T00:00:00Z,-9.578038,53.922202,2010,5,24,Newport,30,2010-05-24,21,6784,95.24076933876175
2010-05-25T00:00:00Z,-9.578038,53.922202,2010,5,25,Newport,6,2010-05-25,21,6790,95.32500350975712
2010-05-26T00:00:00Z,-9.578038,53.922202,2010,5,26,Newport,5,2010-05-26,21,6795,95.39519865225327
2010-05-27T00:00:00Z,-9.578038,53.922202,2010,5,27,Newport,6,2010-05-27,21,6801,95.47943282324863
2010-05-28T00:00:00Z,-9.578038,53.922202,2010,5,28,Newport,2,2010-05-28,22,6803,95.50751088024708
2010-05-31T00:00:00Z,-9.578038,53.922202,2010,5,31,Newport,2,2010-05-31,22,6805,95.53558893724554
2010-06-01T00:00:00Z,-9.578038,53.922202,2010,6,1,Newport,1,2010-06-01,22,6806,95.54962796574476
2010-06-03T00:00:00Z,-9.578038,53.922202,2010,6,3,Newport,2,2010-06-03,22,6808,95.57770602274323
2010-06-05T00:00:00Z,-9.578038,53.922202,2010,6,5,Newport,1,2010-06-05,23,6809,95.59174505124246
2010-06-07T00:00:00Z,-9.578038,53.922202,2010,6,7,Newport,3,2010-06-07,23,6812,95.63386213674013
2010-06-08T00:00:00Z,-9.578038,53.922202,2010,6,8,Newport,3,2010-06-08,23,6815,95.67597922223781
2010-06-14T00:00:00Z,-9.578038,53.922202,2010,6,14,Newport,1,2010-06-14,24,6816,95.69001825073705
2010-06-16T00:00:00Z,-9.578038,53.922202,2010,6,16,Newport,1,2010-06-16,24,6817,95.70405727923628
2010-06-23T00:00:00Z,-9.578038,53.922202,2010,6,23,Newport,1,2010-06-23,25,6818,95.71809630773551
2010-06-24T00:00:00Z,-9.578038,53.922202,2010,6,24,Newport,1,2010-06-24,25,6819,95.73213533623473
2010-07-02T00:00:00Z,-9.578038,53.922202,2010,7,2,Newport,2,2010-07-02,27,6821,95.76021339323319
2010-07-03T00:00:00Z,-9.578038,53.922202,2010,7,3,Newport,2,2010-07-03,27,6823,95.78829145023164
2010-07-04T00:00:00Z,-9.578038,53.922202,2010,7,4,Newport,2,2010-07-04,27,6825,95.8163695072301
2010-07-05T00:00:00Z,-9.578038,53.922202,2010,7,5,Newport,7,2010-07-05,27,6832,95.91464270672469
2010-07-06T00:00:00Z,-9.578038,53.922202,2010,7,6,Newport,39,2010-07-06,27,6871,96.46216481819458
2010-07-07T00:00:00Z,-9.578038,53.922202,2010,7,7,Newport,17,2010-07-07,27,6888,96.70082830268146
2010-07-08T00:00:00Z,-9.578038,53.922202,2010,7,8,Newport,8,2010-07-08,27,6896,96.81314053067528
2010-07-09T00:00:00Z,-9.578038,53.922202,2010,7,9,Newport,35,2010-07-09,28,6931,97.30450652814825
2010-07-10T00:00:00Z,-9.578038,53.922202,2010,7,10,Newport,17,2010-07-10,28,6948,97.54317001263513
2010-07-11T00:00:00Z,-9.578038,53.922202,2010,7,11,Newport,64,2010-07-11,28,7012,98.44166783658571
2010-07-12T00:00:00Z,-9.578038,53.922202,2010,7,12,Newport,18,2010-07-12,28,7030,98.69437034957181
2010-07-13T00:00:00Z,-9.578038,53.922202,2010,7,13,Newport,35,2010-07-13,28,7065,99.18573634704478
2010-07-14T00:00:00Z,-9.578038,53.922202,2010,7,14,Newport,1,2010-07-14,28,7066,99.19977537554401
2010-07-15T00:00:00Z,-9.578038,53.922202,2010,7,15,Newport,16,2010-07-15,28,7082,99.42439983153166
2010-07-16T00:00:00Z,-9.578038,53.922202,2010,7,16,Newport,26,2010-07-16,29,7108,99.78941457251157
2010-07-17T00:00:00Z,-9.578038,53.922202,2010,7,17,Newport,10,2010-07-17,29,7118,99.92980485750385
2010-07-18T00:00:00Z,-9.578038,53.922202,2010,7,18,Newport,1,2010-07-18,29,7119,99.9438438860031
2010-07-21T00:00:00Z,-9.578038,53.922202,2010,7,21,Newport,2,2010-07-21,29,7121,99.97192194300155
2010-08-01T00:00:00Z,-9.578038,53.922202,2010,8,1,Newport,1,2010-08-01,31,7122,99.98596097150077
2010-08-11T00:00:00Z,-9.578038,53.922202,2010,8,11,Newport,1,2010-08-11,32,7123,100
2011-04-02T00:00:00Z,-9.578038,53.922202,2011,4,2,Newport,2,2011-04-02,14,2,0.03017956843217142
2011-04-03T00:00:00Z,-9.578038,53.922202,2011,4,3,Newport,3,2011-04-03,14,5,0.07544892108042855
2011-04-04T00:00:00Z,-9.578038,53.922202,2011,4,4,Newport,11,2011-04-04,14,16,0.24143654745737136
2011-04-05T00:00:00Z,-9.578038,53.922202,2011,4,5,Newport,5,2011-04-05,14,21,0.3168854685377999
2011-04-06T00:00:00Z,-9.578038,53.922202,2011,4,6,Newport,3,2011-04-06,14,24,0.362154821186057
2011-04-07T00:00:00Z,-9.578038,53.922202,2011,4,7,Newport,11,2011-04-07,14,35,0.5281424475629999
2011-04-08T00:00:00Z,-9.578038,53.922202,2011,4,8,Newport,21,2011-04-08,14,56,0.8450279161007999
2011-04-09T00:00:00Z,-9.578038,53.922202,2011,4,9,Newport,23,2011-04-09,15,79,1.1920929530707711
2011-04-10T00:00:00Z,-9.578038,53.922202,2011,4,10,Newport,15,2011-04-10,15,94,1.4184397163120568
2011-04-11T00:00:00Z,-9.578038,53.922202,2011,4,11,Newport,10,2011-04-11,15,104,1.569337558472914
2011-04-12T00:00:00Z,-9.578038,53.922202,2011,4,12,Newport,24,2011-04-12,15,128,1.931492379658971
2011-04-13T00:00:00Z,-9.578038,53.922202,2011,4,13,Newport,12,2011-04-13,15,140,2.1125697902519995
2011-04-14T00:00:00Z,-9.578038,53.922202,2011,4,14,Newport,199,2011-04-14,15,339,5.115436849253055
2011-04-15T00:00:00Z,-9.578038,53.922202,2011,4,15,Newport,95,2011-04-15,15,434,6.548966349781198
2011-04-16T00:00:00Z,-9.578038,53.922202,2011,4,16,Newport,131,2011-04-16,16,565,8.525728082088428
2011-04-17T00:00:00Z,-9.578038,53.922202,2011,4,17,Newport,269,2011-04-17,16,834,12.584880036215482
2011-04-18T00:00:00Z,-9.578038,53.922202,2011,4,18,Newport,548,2011-04-18,16,1382,20.854081786630452
2011-04-19T00:00:00Z,-9.578038,53.922202,2011,4,19,Newport,310,2011-04-19,16,1692,25.53191489361702
2011-04-20T00:00:00Z,-9.578038,53.922202,2011,4,20,Newport,218,2011-04-20,16,1910,28.821487852723703
2011-04-21T00:00:00Z,-9.578038,53.922202,2011,4,21,Newport,68,2011-04-21,16,1978,29.847593179417537
2011-04-22T00:00:00Z,-9.578038,53.922202,2011,4,22,Newport,79,2011-04-22,16,2057,31.039686132488303
2011-04-23T00:00:00Z,-9.578038,53.922202,2011,4,23,Newport,43,2011-04-23,17,2100,31.688546853779993
2011-04-24T00:00:00Z,-9.578038,53.922202,2011,4,24,Newport,31,2011-04-24,17,2131,32.156330164478646
2011-04-25T00:00:00Z,-9.578038,53.922202,2011,4,25,Newport,105,2011-04-25,17,2236,33.74075750716764
2011-04-26T00:00:00Z,-9.578038,53.922202,2011,4,26,Newport,34,2011-04-26,17,2270,34.25381017051456
2011-04-27T00:00:00Z,-9.578038,53.922202,2011,4,27,Newport,23,2011-04-27,17,2293,34.600875207484535
2011-04-28T00:00:00Z,-9.578038,53.922202,2011,4,28,Newport,86,2011-04-28,17,2379,35.8985966500679
2011-04-29T00:00:00Z,-9.578038,53.922202,2011,4,29,Newport,361,2011-04-29,17,2740,41.346008752074844
2011-04-30T00:00:00Z,-9.578038,53.922202,2011,4,30,Newport,272,2011-04-30,18,3012,45.45043005885016
2011-05-01T00:00:00Z,-9.578038,53.922202,2011,5,1,Newport,31,2011-05-01,18,3043,45.918213369548816
2011-05-02T00:00:00Z,-9.578038,53.922202,2011,5,2,Newport,5,2011-05-02,18,3048,45.993662290629246
2011-05-03T00:00:00Z,-9.578038,53.922202,2011,5,3,Newport,2,2011-05-03,18,3050,46.02384185906141
2011-05-04T00:00:00Z,-9.578038,53.922202,2011,5,4,Newport,12,2011-05-04,18,3062,46.20491926965444
2011-05-05T00:00:00Z,-9.578038,53.922202,2011,5,5,Newport,22,2011-05-05,18,3084,46.53689452240833
2011-05-06T00:00:00Z,-9.578038,53.922202,2011,5,6,Newport,300,2011-05-06,18,3384,51.06382978723404
2011-05-07T00:00:00Z,-9.578038,53.922202,2011,5,7,Newport,101,2011-05-07,19,3485,52.5878979930587
2011-05-08T00:00:00Z,-9.578038,53.922202,2011,5,8,Newport,331,2011-05-08,19,3816,57.58261656858307
2011-05-09T00:00:00Z,-9.578038,53.922202,2011,5,9,Newport,81,2011-05-09,19,3897,58.80488909008601
2011-05-10T00:00:00Z,-9.578038,53.922202,2011,5,10,Newport,360,2011-05-10,19,4257,64.23721140787687
2011-05-11T00:00:00Z,-9.578038,53.922202,2011,5,11,Newport,900,2011-05-11,19,5157,77.818017202354
2011-05-12T00:00:00Z,-9.578038,53.922202,2011,5,12,Newport,224,2011-05-12,19,5381,81.1981288667572
2011-05-13T00:00:00Z,-9.578038,53.922202,2011,5,13,Newport,428,2011-05-13,19,5809,87.65655651124189
2011-05-14T00:00:00Z,-9.578038,53.922202,2011,5,14,Newport,278,2011-05-14,20,6087,91.85151652331372
2011-05-15T00:00:00Z,-9.578038,53.922202,2011,5,15,Newport,63,2011-05-15,20,6150,92.80217292892712
2011-05-16T00:00:00Z,-9.578038,53.922202,2011,5,16,Newport,89,2011-05-16,20,6239,94.14516372415875
2011-05-17T00:00:00Z,-9.578038,53.922202,2011,5,17,Newport,89,2011-05-17,20,6328,95.48815451939038
2011-05-18T00:00:00Z,-9.578038,53.922202,2011,5,18,Newport,64,2011-05-18,20,6392,96.45390070921985
2011-05-19T00:00:00Z,-9.578038,53.922202,2011,5,19,Newport,47,2011-05-19,20,6439,97.16312056737588
2011-05-20T00:00:00Z,-9.578038,53.922202,2011,5,20,Newport,24,2011-05-20,20,6463,97.52527538856194
2011-05-21T00:00:00Z,-9.578038,53.922202,2011,5,21,Newport,13,2011-05-21,21,6476,97.72144258337106
2011-05-22T00:00:00Z,-9.578038,53.922202,2011,5,22,Newport,17,2011-05-22,21,6493,97.97796891504451
2011-05-23T00:00:00Z,-9.578038,53.922202,2011,5,23,Newport,28,2011-05-23,21,6521,98.40048287309492
2011-05-24T00:00:00Z,-9.578038,53.922202,2011,5,24,Newport,12,2011-05-24,21,6533,98.581560283687935
2011-05-25T00:00:00Z,-9.578038,53.922202,2011,5,25,Newport,6,2011-05-25,21,6539,98.67209898898446
2011-05-26T00:00:00Z,-9.578038,53.922202,2011,5,26,Newport,27,2011-05-26,21,6566,99.07952316281877
2011-05-27T00:00:00Z,-9.578038,53.922202,2011,5,27,Newport,8,2011-05-27,21,6574,99.20024143654746
2011-05-28T00:00:00Z,-9.578038,53.922202,2011,5,28,Newport,15,2011-05-28,22,6589,99.42658819978874
2011-05-29T00:00:00Z,-9.578038,53.922202,2011,5,29,Newport,5,2011-05-29,22,6594,99.50203712086918
2011-05-30T00:00:00Z,-9.578038,53.922202,2011,5,30,Newport,3,2011-05-30,22,6597,99.54730647351742
2011-05-31T00:00:00Z,-9.578038,53.922202,2011,5,31,Newport,2,2011-05-31,22,6599,99.5774860419496
2011-06-01T00:00:00Z,-9.578038,53.922202,2011,6,1,Newport,1,2011-06-01,22,6600,99.59257582616569
2011-06-02T00:00:00Z,-9.578038,53.922202,2011,6,2,Newport,3,2011-06-02,22,6603,99.63784517881395
2011-06-03T00:00:00Z,-9.578038,53.922202,2011,6,3,Newport,7,2011-06-03,22,6610,99.74347366832654
2011-06-05T00:00:00Z,-9.578038,53.922202,2011,6,5,Newport,3,2011-06-05,23,6613,99.7887430209748
2011-06-06T00:00:00Z,-9.578038,53.922202,2011,6,6,Newport,2,2011-06-06,23,6615,99.81892258940697
2011-06-09T00:00:00Z,-9.578038,53.922202,2011,6,9,Newport,1,2011-06-09,23,6616,99.83401237362305
2011-06-10T00:00:00Z,-9.578038,53.922202,2011,6,10,Newport,2,2011-06-10,23,6618,99.86419194205523
2011-06-12T00:00:00Z,-9.578038,53.922202,2011,6,12,Newport,3,2011-06-12,24,6621,99.90946129470348
2011-06-18T00:00:00Z,-9.578038,53.922202,2011,6,18,Newport,1,2011-06-18,25,6622,99.92455107891958
2011-06-19T00:00:00Z,-9.578038,53.922202,2011,6,19,Newport,2,2011-06-19,25,6624,99.95473064735174
2011-06-23T00:00:00Z,-9.578038,53.922202,2011,6,23,Newport,1,2011-06-23,25,6625,99.96982043156783
2011-06-24T00:00:00Z,-9.578038,53.922202,2011,6,24,Newport,1,2011-06-24,25,6626,99.98491021578391
2011-06-28T00:00:00Z,-9.578038,53.922202,2011,6,28,Newport,1,2011-06-28,26,6627,100
2012-03-18T00:00:00Z,-9.578038,53.922202,2012,3,18,Newport,1,2012-03-18,12,1,0.01295840352468576
2012-03-25T00:00:00Z,-9.578038,53.922202,2012,3,25,Newport,1,2012-03-25,13,2,0.02591680704937152
2012-03-28T00:00:00Z,-9.578038,53.922202,2012,3,28,Newport,1,2012-03-28,13,3,0.03887521057405728
2012-03-30T00:00:00Z,-9.578038,53.922202,2012,3,30,Newport,1,2012-03-30,13,4,0.05183361409874304
2012-04-02T00:00:00Z,-9.578038,53.922202,2012,4,2,Newport,2,2012-04-02,14,6,0.07775042114811456
2012-04-03T00:00:00Z,-9.578038,53.922202,2012,4,3,Newport,3,2012-04-03,14,9,0.11662563172217183
2012-04-04T00:00:00Z,-9.578038,53.922202,2012,4,4,Newport,6,2012-04-04,14,15,0.19437605287028636
2012-04-05T00:00:00Z,-9.578038,53.922202,2012,4,5,Newport,1,2012-04-05,14,16,0.20733445639497217
2012-04-06T00:00:00Z,-9.578038,53.922202,2012,4,6,Newport,2,2012-04-06,14,18,0.23325126344434366
2012-04-07T00:00:00Z,-9.578038,53.922202,2012,4,7,Newport,3,2012-04-07,14,21,0.27212647401840095
2012-04-08T00:00:00Z,-9.578038,53.922202,2012,4,8,Newport,6,2012-04-08,15,27,0.3498768951665155
2012-04-09T00:00:00Z,-9.578038,53.922202,2012,4,9,Newport,9,2012-04-09,15,36,0.4665025268886873
2012-04-10T00:00:00Z,-9.578038,53.922202,2012,4,10,Newport,77,2012-04-10,15,113,1.4642995982894906
2012-04-11T00:00:00Z,-9.578038,53.922202,2012,4,11,Newport,98,2012-04-11,15,211,2.7342231437086952
2012-04-12T00:00:00Z,-9.578038,53.922202,2012,4,12,Newport,126,2012-04-12,15,337,4.3669819878191
2012-04-13T00:00:00Z,-9.578038,53.922202,2012,4,13,Newport,126,2012-04-13,15,463,5.999740831929507
2012-04-14T00:00:00Z,-9.578038,53.922202,2012,4,14,Newport,103,2012-04-14,15,566,7.33445639497214
2012-04-15T00:00:00Z,-9.578038,53.922202,2012,4,15,Newport,65,2012-04-15,16,631,8.176752624076714
2012-04-16T00:00:00Z,-9.578038,53.922202,2012,4,16,Newport,51,2012-04-16,16,682,8.837631203835688
2012-04-17T00:00:00Z,-9.578038,53.922202,2012,4,17,Newport,76,2012-04-17,16,758,9.822469871711805
2012-04-18T00:00:00Z,-9.578038,53.922202,2012,4,18,Newport,322,2012-04-18,16,1080,13.995075806660621
2012-04-19T00:00:00Z,-9.578038,53.922202,2012,4,19,Newport,487,2012-04-19,16,1567,20.305818323182585
2012-04-20T00:00:00Z,-9.578038,53.922202,2012,4,20,Newport,466,2012-04-20,16,2033,26.344434365686148
2012-04-21T00:00:00Z,-9.578038,53.922202,2012,4,21,Newport,313,2012-04-21,16,2346,30.400414668912788
2012-04-22T00:00:00Z,-9.578038,53.922202,2012,4,22,Newport,126,2012-04-22,17,2472,32.03317351302319
2012-04-23T00:00:00Z,-9.578038,53.922202,2012,4,23,Newport,125,2012-04-23,17,2597,33.652973953608914
2012-04-24T00:00:00Z,-9.578038,53.922202,2012,4,24,Newport,301,2012-04-24,17,2898,37.55345341453933
2012-04-25T00:00:00Z,-9.578038,53.922202,2012,4,25,Newport,163,2012-04-25,17,3061,39.66567318906311
2012-04-26T00:00:00Z,-9.578038,53.922202,2012,4,26,Newport,75,2012-04-26,17,3136,40.63755345341454
2012-04-27T00:00:00Z,-9.578038,53.922202,2012,4,27,Newport,32,2012-04-27,17,3168,41.05222236620448
2012-04-28T00:00:00Z,-9.578038,53.922202,2012,4,28,Newport,50,2012-04-28,17,3218,41.700142542438776
2012-04-29T00:00:00Z,-9.578038,53.922202,2012,4,29,Newport,27,2012-04-29,18,3245,42.050019437605286
2012-04-30T00:00:00Z,-9.578038,53.922202,2012,4,30,Newport,8,2012-04-30,18,3253,42.15368666580277
2012-05-01T00:00:00Z,-9.578038,53.922202,2012,5,1,Newport,3,2012-05-01,18,3256,42.192561876376836
2012-05-02T00:00:00Z,-9.578038,53.922202,2012,5,2,Newport,8,2012-05-02,18,3264,42.296229104574316
2012-05-03T00:00:00Z,-9.578038,53.922202,2012,5,3,Newport,11,2012-05-03,18,3275,42.43877154334586
2012-05-04T00:00:00Z,-9.578038,53.922202,2012,5,4,Newport,8,2012-05-04,18,3283,42.542438771543345
2012-05-05T00:00:00Z,-9.578038,53.922202,2012,5,5,Newport,5,2012-05-05,18,3288,42.60723078916677
2012-05-06T00:00:00Z,-9.578038,53.922202,2012,5,6,Newport,7,2012-05-06,19,3295,42.69793961383957
2012-05-07T00:00:00Z,-9.578038,53.922202,2012,5,7,Newport,7,2012-05-07,19,3302,42.788648438512375
2012-05-08T00:00:00Z,-9.578038,53.922202,2012,5,8,Newport,5,2012-05-08,19,3307,42.85344045613581
2012-05-09T00:00:00Z,-9.578038,53.922202,2012,5,9,Newport,29,2012-05-09,19,3336,43.229234158351694
2012-05-10T00:00:00Z,-9.578038,53.922202,2012,5,10,Newport,10,2012-05-10,19,3346,43.358818193598545
2012-05-11T00:00:00Z,-9.578038,53.922202,2012,5,11,Newport,23,2012-05-11,19,3369,43.65686147466632
2012-05-12T00:00:00Z,-9.578038,53.922202,2012,5,12,Newport,96,2012-05-12,19,3465,44.900868213036155
2012-05-13T00:00:00Z,-9.578038,53.922202,2012,5,13,Newport,38,2012-05-13,20,3503,45.393287546974214
2012-05-14T00:00:00Z,-9.578038,53.922202,2012,5,14,Newport,68,2012-05-14,20,3571,46.274458986652846
2012-05-15T00:00:00Z,-9.578038,53.922202,2012,5,15,Newport,368,2012-05-15,20,3939,51.043151483737205
2012-05-16T00:00:00Z,-9.578038,53.922202,2012,5,16,Newport,1039,2012-05-16,20,4978,64.5069327458857
2012-05-17T00:00:00Z,-9.578038,53.922202,2012,5,17,Newport,893,2012-05-17,20,5871,76.0787870934301
2012-05-18T00:00:00Z,-9.578038,53.922202,2012,5,18,Newport,759,2012-05-18,20,6630,85.91421536866658
2012-05-19T00:00:00Z,-9.578038,53.922202,2012,5,19,Newport,211,2012-05-19,20,6841,88.64843851237526
2012-05-20T00:00:00Z,-9.578038,53.922202,2012,5,20,Newport,270,2012-05-20,21,7111,92.14720746404042
2012-05-21T00:00:00Z,-9.578038,53.922202,2012,5,21,Newport,15,2012-05-21,21,7126,92.34158351691072
2012-05-22T00:00:00Z,-9.578038,53.922202,2012,5,22,Newport,75,2012-05-22,21,7201,93.31346378126216
