id,Year,sex,scientificName,vernacularName,length(m)
56859,1959,Male,Megaptera novaeangliae,Humpback,15.66
56860,1959,Male,Megaptera novaeangliae,Humpback,16.62
56861,1959,Male,Megaptera novaeangliae,Humpback,13.75
56862,1959,Female,Megaptera novaeangliae,Humpback,15.98
56863,1959,Male,Megaptera novaeangliae,Humpback,15.66
56864,1959,Female,Megaptera novaeangliae,Humpback,16.62
56865,1959,Female,Megaptera novaeangliae,Humpback,17.58
56866,1959,Male,Megaptera novaeangliae,Humpback,16.62
56867,1959,Male,Megaptera novaeangliae,Humpback,16.94
56868,1959,Male,Megaptera novaeangliae,Humpback,16.94
56869,1959,Male,Megaptera novaeangliae,Humpback,15.66
56870,1959,Male,Megaptera novaeangliae,Humpback,15.03
59221,1960,Male,Megaptera novaeangliae,Humpback,12.47
59218,1960,Female,Megaptera novaeangliae,Humpback,14.39
59219,1960,Male,Megaptera novaeangliae,Humpback,12.79
59220,1960,Male,Megaptera novaeangliae,Humpback,12.79
59222,1960,Male,Megaptera novaeangliae,Humpback,12.15
59223,1960,Male,Megaptera novaeangliae,Humpback,12.15
59224,1960,Male,Megaptera novaeangliae,Humpback,13.43
59225,1960,Male,Megaptera novaeangliae,Humpback,12.79
59226,1960,Male,Megaptera novaeangliae,Humpback,12.79
59227,1960,Male,Megaptera novaeangliae,Humpback,11.19
59228,1960,Male,Megaptera novaeangliae,Humpback,12.15
59229,1960,Female,Megaptera novaeangliae,Humpback,14.39
59230,1960,Female,Megaptera novaeangliae,Humpback,14.71
59231,1960,Female,Megaptera novaeangliae,Humpback,11.83
59232,1960,Female,Megaptera novaeangliae,Humpback,14.71
59233,1960,Male,Megaptera novaeangliae,Humpback,13.11
59234,1960,Female,Megaptera novaeangliae,Humpback,12.47
59235,1960,Male,Megaptera novaeangliae,Humpback,11.51
59236,1960,Female,Megaptera novaeangliae,Humpback,11.19
59237,1960,Male,Megaptera novaeangliae,Humpback,12.47
59238,1960,Male,Megaptera novaeangliae,Humpback,12.79
59239,1960,Male,Megaptera novaeangliae,Humpback,12.47
59240,1960,Male,Megaptera novaeangliae,Humpback,11.83
59241,1960,Male,Megaptera novaeangliae,Humpback,12.79
59242,1960,Male,Megaptera novaeangliae,Humpback,11.51
59243,1960,Female,Megaptera novaeangliae,Humpback,12.79
59244,1960,Female,Megaptera novaeangliae,Humpback,13.11
59653,1960,Female,Megaptera novaeangliae,Humpback,13.11
59650,1960,Female,Megaptera novaeangliae,Humpback,15.66
59651,1960,Female,Megaptera novaeangliae,Humpback,12.47
59652,1960,Female,Megaptera novaeangliae,Humpback,14.07
59654,1960,Female,Megaptera novaeangliae,Humpback,13.75
59655,1960,Female,Megaptera novaeangliae,Humpback,13.43
59656,1960,Female,Megaptera novaeangliae,Humpback,11.19
59657,1960,Male,Megaptera novaeangliae,Humpback,11.19
59658,1960,Male,Megaptera novaeangliae,Humpback,13.43
59659,1960,Female,Megaptera novaeangliae,Humpback,13.75
59660,1960,Female,Megaptera novaeangliae,Humpback,12.79
59661,1960,Female,Megaptera novaeangliae,Humpback,12.79
59662,1960,Male,Megaptera novaeangliae,Humpback,12.79
59663,1960,Male,Megaptera novaeangliae,Humpback,13.75
59664,1960,Female,Megaptera novaeangliae,Humpback,12.79
59665,1960,Female,Megaptera novaeangliae,Humpback,12.79
59666,1960,Female,Megaptera novaeangliae,Humpback,13.11
59667,1960,Male,Megaptera novaeangliae,Humpback,13.11
59668,1960,Female,Megaptera novaeangliae,Humpback,13.75
59669,1960,Male,Megaptera novaeangliae,Humpback,13.11
59670,1960,Male,Megaptera novaeangliae,Humpback,13.11
59671,1960,Female,Megaptera novaeangliae,Humpback,13.11
59672,1960,Female,Megaptera novaeangliae,Humpback,13.43
59673,1960,Male,Megaptera novaeangliae,Humpback,11.51
59674,1960,Female,Megaptera novaeangliae,Humpback,12.15
59675,1960,Male,Megaptera novaeangliae,Humpback,13.75
59676,1960,Female,Megaptera novaeangliae,Humpback,13.43
62661,1961,Male,Megaptera novaeangliae,Humpback,13.43
62658,1961,Male,Megaptera novaeangliae,Humpback,12.15
62659,1961,Male,Megaptera novaeangliae,Humpback,12.15
62660,1961,Male,Megaptera novaeangliae,Humpback,12.15
62662,1961,Male,Megaptera novaeangliae,Humpback,12.15
62663,1961,Male,Megaptera novaeangliae,Humpback,11.19
62664,1961,Male,Megaptera novaeangliae,Humpback,11.19
62665,1961,Male,Megaptera novaeangliae,Humpback,11.51
62666,1961,Male,Megaptera novaeangliae,Humpback,12.15
62667,1961,Male,Megaptera novaeangliae,Humpback,12.15
62668,1961,Female,Megaptera novaeangliae,Humpback,11.83
62669,1961,Female,Megaptera novaeangliae,Humpback,13.11
62670,1961,Male,Megaptera novaeangliae,Humpback,12.15
62671,1961,Male,Megaptera novaeangliae,Humpback,12.47
62672,1961,Male,Megaptera novaeangliae,Humpback,13.43
62673,1961,Male,Megaptera novaeangliae,Humpback,11.19
62674,1961,Male,Megaptera novaeangliae,Humpback,11.19
62675,1961,Female,Megaptera novaeangliae,Humpback,12.47
62676,1961,Female,Megaptera novaeangliae,Humpback,10.23
62677,1961,Male,Megaptera novaeangliae,Humpback,11.83
62678,1961,Female,Megaptera novaeangliae,Humpback,12.15
62679,1961,Male,Megaptera novaeangliae,Humpback,12.15
62680,1961,Male,Megaptera novaeangliae,Humpback,12.79
62681,1961,Female,Megaptera novaeangliae,Humpback,11.83
62682,1961,Female,Megaptera novaeangliae,Humpback,12.79
62683,1961,Male,Megaptera novaeangliae,Humpback,12.47
62684,1961,Male,Megaptera novaeangliae,Humpback,13.75
63093,1961,Female,Megaptera novaeangliae,Humpback,14.71
63090,1961,Female,Megaptera novaeangliae,Humpback,12.15
63091,1961,Male,Megaptera novaeangliae,Humpback,12.47
63092,1961,Male,Megaptera novaeangliae,Humpback,12.15
63094,1961,Male,Megaptera novaeangliae,Humpback,13.11
63095,1961,Male,Megaptera novaeangliae,Humpback,11.19
63096,1961,Male,Megaptera novaeangliae,Humpback,12.15
63097,1961,Male,Megaptera novaeangliae,Humpback,11.83
63098,1961,Male,Megaptera novaeangliae,Humpback,12.47
63099,1961,Male,Megaptera novaeangliae,Humpback,13.11
63100,1961,Male,Megaptera novaeangliae,Humpback,12.47
63101,1961,Female,Megaptera novaeangliae,Humpback,11.19
63102,1961,Male,Megaptera novaeangliae,Humpback,11.83
63103,1961,Male,Megaptera novaeangliae,Humpback,11.19
63104,1961,Male,Megaptera novaeangliae,Humpback,11.51
63105,1961,Male,Megaptera novaeangliae,Humpback,13.11
63106,1961,Male,Megaptera novaeangliae,Humpback,12.47
63107,1961,Female,Megaptera novaeangliae,Humpback,13.11
63108,1961,Female,Megaptera novaeangliae,Humpback,11.19
63109,1961,Male,Megaptera novaeangliae,Humpback,13.11
63110,1961,Male,Megaptera novaeangliae,Humpback,13.11
63111,1961,Male,Megaptera novaeangliae,Humpback,11.51
63112,1961,Male,Megaptera novaeangliae,Humpback,11.83
63113,1961,Male,Megaptera novaeangliae,Humpback,14.71
63114,1961,Male,Megaptera novaeangliae,Humpback,13.43
63115,1961,Male,Megaptera novaeangliae,Humpback,11.83
63116,1961,Male,Megaptera novaeangliae,Humpback,13.43
65941,1962,Male,Megaptera novaeangliae,Humpback,12.79
65938,1962,Male,Megaptera novaeangliae,Humpback,12.15
65939,1962,Male,Megaptera novaeangliae,Humpback,11.83
65940,1962,Male,Megaptera novaeangliae,Humpback,12.15
65942,1962,Male,Megaptera novaeangliae,Humpback,11.19
65943,1962,Male,Megaptera novaeangliae,Humpback,11.19
65944,1962,Male,Megaptera novaeangliae,Humpback,11.19
65945,1962,Male,Megaptera novaeangliae,Humpback,11.51
65946,1962,Female,Megaptera novaeangliae,Humpback,13.75
65947,1962,Male,Megaptera novaeangliae,Humpback,11.51
65948,1962,Male,Megaptera novaeangliae,Humpback,11.19
65949,1962,Female,Megaptera novaeangliae,Humpback,11.19
65950,1962,Male,Megaptera novaeangliae,Humpback,12.15
65951,1962,Female,Megaptera novaeangliae,Humpback,11.51
65952,1962,Male,Megaptera novaeangliae,Humpback,12.79
65953,1962,Male,Megaptera novaeangliae,Humpback,11.19
65954,1962,Female,Megaptera novaeangliae,Humpback,11.19
65955,1962,Female,Megaptera novaeangliae,Humpback,14.07
65956,1962,Male,Megaptera novaeangliae,Humpback,11.51
65957,1962,Male,Megaptera novaeangliae,Humpback,11.19
65958,1962,Male,Megaptera novaeangliae,Humpback,12.47
65959,1962,Male,Megaptera novaeangliae,Humpback,9.59
65960,1962,Male,Megaptera novaeangliae,Humpback,12.79
65961,1962,Male,Megaptera novaeangliae,Humpback,11.19
65962,1962,Female,Megaptera novaeangliae,Humpback,12.79
65963,1962,Female,Megaptera novaeangliae,Humpback,12.15
65964,1962,Female,Megaptera novaeangliae,Humpback,11.51
75544,1925,Female,Megaptera novaeangliae,Humpback,13.75
75541,1925,Female,Megaptera novaeangliae,Humpback,11.83
75542,1925,Female,Megaptera novaeangliae,Humpback,11.51
75543,1925,Female,Megaptera novaeangliae,Humpback,11.19
75545,1925,Female,Megaptera novaeangliae,Humpback,11.83
75546,1925,Female,Megaptera novaeangliae,Humpback,10.87
75547,1925,Female,Megaptera novaeangliae,Humpback,11.83
75548,1925,Male,Megaptera novaeangliae,Humpback,13.11
75549,1925,Male,Megaptera novaeangliae,Humpback,13.11
75550,1925,Male,Megaptera novaeangliae,Humpback,12.47
75551,1925,Male,Megaptera novaeangliae,Humpback,13.43
75552,1925,Male,Megaptera novaeangliae,Humpback,11.19
75553,1925,Male,Megaptera novaeangliae,Humpback,9.59
75554,1925,Female,Megaptera novaeangliae,Humpback,11.83
75555,1925,Female,Megaptera novaeangliae,Humpback,9.27
75556,1925,Female,Megaptera novaeangliae,Humpback,13.75
75557,1925,Male,Megaptera novaeangliae,Humpback,11.19
75558,1925,Male,Megaptera novaeangliae,Humpback,13.11
75559,1925,Female,Megaptera novaeangliae,Humpback,13.75
75560,1925,Female,Megaptera novaeangliae,Humpback,11.19
75561,1925,Male,Megaptera novaeangliae,Humpback,12.79
75562,1925,Male,Megaptera novaeangliae,Humpback,13.75
75563,1925,Female,Megaptera novaeangliae,Humpback,11.83
75564,1925,Female,Megaptera novaeangliae,Humpback,12.47
75565,1925,Male,Megaptera novaeangliae,Humpback,12.47
75566,1925,Male,Megaptera novaeangliae,Humpback,14.39
75567,1925,Male,Megaptera novaeangliae,Humpback,12.79
77260,1926,Male,Megaptera novaeangliae,Humpback,13.75
77257,1926,Male,Megaptera novaeangliae,Humpback,9.59
77258,1926,Male,Megaptera novaeangliae,Humpback,10.55
77259,1926,Male,Megaptera novaeangliae,Humpback,10.55
77261,1926,Female,Megaptera novaeangliae,Humpback,9.59
77262,1926,Female,Megaptera novaeangliae,Humpback,10.55
77263,1926,Female,Megaptera novaeangliae,Humpback,14.39
77264,1926,Female,Megaptera novaeangliae,Humpback,10.55
77265,1926,Female,Megaptera novaeangliae,Humpback,12.15
77266,1926,Male,Megaptera novaeangliae,Humpback,13.75
77267,1926,Male,Megaptera novaeangliae,Humpback,14.07
77268,1926,Male,Megaptera novaeangliae,Humpback,10.55
77269,1926,Male,Megaptera novaeangliae,Humpback,12.47
77270,1926,Male,Megaptera novaeangliae,Humpback,13.43
77271,1926,Male,Megaptera novaeangliae,Humpback,14.07
77272,1926,Male,Megaptera novaeangliae,Humpback,10.55
77273,1926,Male,Megaptera novaeangliae,Humpback,11.19
77274,1926,Female,Megaptera novaeangliae,Humpback,13.75
77275,1926,Female,Megaptera novaeangliae,Humpback,11.19
77276,1926,Male,Megaptera novaeangliae,Humpback,13.43
77277,1926,Male,Megaptera novaeangliae,Humpback,12.15
77278,1926,Male,Megaptera novaeangliae,Humpback,11.19
77279,1926,Male,Megaptera novaeangliae,Humpback,10.55
77280,1926,Male,Megaptera novaeangliae,Humpback,10.55
77281,1926,Male,Megaptera novaeangliae,Humpback,9.59
77282,1926,Male,Megaptera novaeangliae,Humpback,13.43
77283,1926,Male,Megaptera novaeangliae,Humpback,10.55
77724,1926,Female,Megaptera novaeangliae,Humpback,10.55
77721,1926,Female,Megaptera novaeangliae,Humpback,12.15
77722,1926,Female,Megaptera novaeangliae,Humpback,11.83
77723,1926,Female,Megaptera novaeangliae,Humpback,9.91
77725,1926,Female,Megaptera novaeangliae,Humpback,12.47
77726,1926,Female,Megaptera novaeangliae,Humpback,9.59
77727,1926,Female,Megaptera novaeangliae,Humpback,13.75
77728,1926,Female,Megaptera novaeangliae,Humpback,13.11
77729,1926,Male,Megaptera novaeangliae,Humpback,9.91
77730,1926,Male,Megaptera novaeangliae,Humpback,10.23
77731,1926,Male,Megaptera novaeangliae,Humpback,14.39
77732,1926,Male,Megaptera novaeangliae,Humpback,12.79
77733,1926,Male,Megaptera novaeangliae,Humpback,13.11
77734,1926,Male,Megaptera novaeangliae,Humpback,12.79
77735,1926,Male,Megaptera novaeangliae,Humpback,14.71
77736,1926,Male,Megaptera novaeangliae,Humpback,13.11
77737,1926,Male,Megaptera novaeangliae,Humpback,10.23
77738,1926,Male,Megaptera novaeangliae,Humpback,8.63
77739,1926,Male,Megaptera novaeangliae,Humpback,12.15
77740,1926,Male,Megaptera novaeangliae,Humpback,13.43
77741,1926,Male,Megaptera novaeangliae,Humpback,15.03
77742,1926,Female,Megaptera novaeangliae,Humpback,9.91
77743,1926,Female,Megaptera novaeangliae,Humpback,14.07
77744,1926,Female,Megaptera novaeangliae,Humpback,12.79
77745,1926,Female,Megaptera novaeangliae,Humpback,11.83
77746,1926,Female,Megaptera novaeangliae,Humpback,12.47
77747,1926,Female,Megaptera novaeangliae,Humpback,9.91
79394,1927,Female,Megaptera novaeangliae,Humpback,10.87
79391,1927,Female,Megaptera novaeangliae,Humpback,10.55
79392,1927,Female,Megaptera novaeangliae,Humpback,13.11
79393,1927,Female,Megaptera novaeangliae,Humpback,11.83
79395,1927,Female,Megaptera novaeangliae,Humpback,13.75
79396,1927,Female,Megaptera novaeangliae,Humpback,10.23
79397,1927,Female,Megaptera novaeangliae,Humpback,13.11
79398,1927,Male,Megaptera novaeangliae,Humpback,12.79
79399,1927,Male,Megaptera novaeangliae,Humpback,12.79
79400,1927,Male,Megaptera novaeangliae,Humpback,10.55
79401,1927,Male,Megaptera novaeangliae,Humpback,11.51
79402,1927,Male,Megaptera novaeangliae,Humpback,14.39
79403,1927,Male,Megaptera novaeangliae,Humpback,12.79
79404,1927,Male,Megaptera novaeangliae,Humpback,10.55
79405,1927,Male,Megaptera novaeangliae,Humpback,14.71
79406,1927,Male,Megaptera novaeangliae,Humpback,13.75
79407,1927,Male,Megaptera novaeangliae,Humpback,12.79
79408,1927,Male,Megaptera novaeangliae,Humpback,15.03
79409,1927,Female,Megaptera novaeangliae,Humpback,15.03
79410,1927,Female,Megaptera novaeangliae,Humpback,13.75
79411,1927,Female,Megaptera novaeangliae,Humpback,10.87
79412,1927,Female,Megaptera novaeangliae,Humpback,11.19
79413,1927,Female,Megaptera novaeangliae,Humpback,9.59
79414,1927,Female,Megaptera novaeangliae,Humpback,11.19
79415,1927,Female,Megaptera novaeangliae,Humpback,14.07
79416,1927,Male,Megaptera novaeangliae,Humpback,12.15
79417,1927,Male,Megaptera novaeangliae,Humpback,12.15
79826,1927,Male,Megaptera novaeangliae,Humpback,14.07
79823,1927,Male,Megaptera novaeangliae,Humpback,14.71
79824,1927,Male,Megaptera novaeangliae,Humpback,13.43
79825,1927,Male,Megaptera novaeangliae,Humpback,10.87
79827,1927,Female,Megaptera novaeangliae,Humpback,11.83
79828,1927,Female,Megaptera novaeangliae,Humpback,14.07
79829,1927,Female,Megaptera novaeangliae,Humpback,12.79
79830,1927,Female,Megaptera novaeangliae,Humpback,12.47
79831,1927,Female,Megaptera novaeangliae,Humpback,13.75
79832,1927,Female,Megaptera novaeangliae,Humpback,14.39
79833,1927,Female,Megaptera novaeangliae,Humpback,12.15
79834,1927,Female,Megaptera novaeangliae,Humpback,14.07
79835,1927,Female,Megaptera novaeangliae,Humpback,14.39
79836,1927,Female,Megaptera novaeangliae,Humpback,13.75
79837,1927,Female,Megaptera novaeangliae,Humpback,10.87
79838,1927,Female,Megaptera novaeangliae,Humpback,15.66
79839,1927,Female,Megaptera novaeangliae,Humpback,13.11
79840,1927,Female,Megaptera novaeangliae,Humpback,14.07
79841,1927,Female,Megaptera novaeangliae,Humpback,14.07
79842,1927,Male,Megaptera novaeangliae,Humpback,10.87
79843,1927,Male,Megaptera novaeangliae,Humpback,11.51
79844,1927,Male,Megaptera novaeangliae,Humpback,10.55
79845,1927,Male,Megaptera novaeangliae,Humpback,12.79
79846,1927,Male,Megaptera novaeangliae,Humpback,12.15
79847,1927,Female,Megaptera novaeangliae,Humpback,11.19
79849,1927,Female,Megaptera novaeangliae,Humpback,11.51
81352,1928,Male,Megaptera novaeangliae,Humpback,9.91
81349,1928,Male,Megaptera novaeangliae,Humpback,12.47
81350,1928,Male,Megaptera novaeangliae,Humpback,13.11
81351,1928,Male,Megaptera novaeangliae,Humpback,13.75
81353,1928,Female,Megaptera novaeangliae,Humpback,13.75
81354,1928,Female,Megaptera novaeangliae,Humpback,8.31
81355,1928,Female,Megaptera novaeangliae,Humpback,13.11
81356,1928,Female,Megaptera novaeangliae,Humpback,11.19
81357,1928,Female,Megaptera novaeangliae,Humpback,9.59
81358,1928,Female,Megaptera novaeangliae,Humpback,9.59
81359,1928,Female,Megaptera novaeangliae,Humpback,14.39
81360,1928,Female,Megaptera novaeangliae,Humpback,10.55
81361,1928,Female,Megaptera novaeangliae,Humpback,12.47
81362,1928,Female,Megaptera novaeangliae,Humpback,10.55
81363,1928,Male,Megaptera novaeangliae,Humpback,11.83
81364,1928,Male,Megaptera novaeangliae,Humpback,10.23
81365,1928,Male,Megaptera novaeangliae,Humpback,9.27
81366,1928,Male,Megaptera novaeangliae,Humpback,9.59
81367,1928,Male,Megaptera novaeangliae,Humpback,10.23
81368,1928,Male,Megaptera novaeangliae,Humpback,12.79
81369,1928,Male,Megaptera novaeangliae,Humpback,13.75
81370,1928,Male,Megaptera novaeangliae,Humpback,13.11
81371,1928,Male,Megaptera novaeangliae,Humpback,10.55
81372,1928,Male,Megaptera novaeangliae,Humpback,12.47
81373,1928,Male,Megaptera novaeangliae,Humpback,13.43
81374,1928,Female,Megaptera novaeangliae,Humpback,13.43
81375,1928,Female,Megaptera novaeangliae,Humpback,13.11
81784,1928,Female,Megaptera novaeangliae,Humpback,9.59
81781,1928,Female,Megaptera novaeangliae,Humpback,15.03
81782,1928,Female,Megaptera novaeangliae,Humpback,11.51
81783,1928,Female,Megaptera novaeangliae,Humpback,11.19
81785,1928,Female,Megaptera novaeangliae,Humpback,13.43
81786,1928,Female,Megaptera novaeangliae,Humpback,13.75
81787,1928,Male,Megaptera novaeangliae,Humpback,14.39
81788,1928,Male,Megaptera novaeangliae,Humpback,12.79
81789,1928,Male,Megaptera novaeangliae,Humpback,13.11
81790,1928,Male,Megaptera novaeangliae,Humpback,13.43
81791,1928,Male,Megaptera novaeangliae,Humpback,12.47
81792,1928,Male,Megaptera novaeangliae,Humpback,11.51
81793,1928,Male,Megaptera novaeangliae,Humpback,13.11
81794,1928,Male,Megaptera novaeangliae,Humpback,13.43
81795,1928,Male,Megaptera novaeangliae,Humpback,13.11
81796,1928,Male,Megaptera novaeangliae,Humpback,11.83
81797,1928,Male,Megaptera novaeangliae,Humpback,13.11
81798,1928,Male,Megaptera novaeangliae,Humpback,11.51
81799,1928,Male,Megaptera novaeangliae,Humpback,12.15
81800,1928,Male,Megaptera novaeangliae,Humpback,13.43
81801,1928,Male,Megaptera novaeangliae,Humpback,11.83
81802,1928,Male,Megaptera novaeangliae,Humpback,12.15
81803,1928,Female,Megaptera novaeangliae,Humpback,13.75
81804,1928,Female,Megaptera novaeangliae,Humpback,12.47
81805,1928,Female,Megaptera novaeangliae,Humpback,13.43
81806,1928,Female,Megaptera novaeangliae,Humpback,11.83
81807,1928,Female,Megaptera novaeangliae,Humpback,12.79
46769,1956,Female,Megaptera novaeangliae,Humpback,12.79
46766,1956,Male,Megaptera novaeangliae,Humpback,13.43
46767,1956,Female,Megaptera novaeangliae,Humpback,13.11
46768,1956,Male,Megaptera novaeangliae,Humpback,13.43
46770,1956,Male,Megaptera novaeangliae,Humpback,13.11
46771,1956,Female,Megaptera novaeangliae,Humpback,13.43
46772,1956,Male,Megaptera novaeangliae,Humpback,12.15
46773,1956,Female,Megaptera novaeangliae,Humpback,15.03
46774,1956,Female,Megaptera novaeangliae,Humpback,12.79
46775,1956,Female,Megaptera novaeangliae,Humpback,13.43
46776,1956,Male,Megaptera novaeangliae,Humpback,12.79
46777,1956,Female,Megaptera novaeangliae,Humpback,14.07
46778,1956,Male,Megaptera novaeangliae,Humpback,12.47
46779,1956,Male,Megaptera novaeangliae,Humpback,12.79
46780,1956,Female,Megaptera novaeangliae,Humpback,11.83
46781,1956,Female,Megaptera novaeangliae,Humpback,12.79
46782,1956,Female,Megaptera novaeangliae,Humpback,12.47
46783,1956,Male,Megaptera novaeangliae,Humpback,12.79
46784,1956,Female,Megaptera novaeangliae,Humpback,14.07
46785,1956,Male,Megaptera novaeangliae,Humpback,13.11
46786,1956,Female,Megaptera novaeangliae,Humpback,13.43
46787,1956,Male,Megaptera novaeangliae,Humpback,12.47
46788,1956,Female,Megaptera novaeangliae,Humpback,14.07
